MemberID,Month,MembershipFee,ProShopSpend,F&BSpend,CoachingRevenue
200,2023-06,183.33,120.65,90.12,0
200,2023-07,183.33,115.02,78.51,0
200,2023-08,183.33,109.55,37.25,0
200,2023-09,183.33,153.25,77.57,0
200,2023-10,183.33,226.38,88.8,0
200,2023-11,183.33,111.13,83.06,80
200,2023-12,183.33,151.11,72.41,80
200,2024-01,183.33,167.84,118.77,0
200,2024-02,183.33,124.7,56.3,0
200,2024-03,183.33,41.59,35.3,80
200,2024-04,183.33,138.33,92.71,0
200,2024-05,183.33,102.69,36.29,80
200,2024-06,183.33,194.62,110.78,80
200,2024-07,183.33,114.09,65.6,80
200,2024-08,183.33,70.19,69.6,80
200,2024-09,183.33,74.85,75.98,0
200,2024-10,183.33,203.38,103.96,0
200,2024-11,183.33,122.97,97.51,0
200,2024-12,183.33,148.35,88.67,160
201,2023-01,416.67,211.57,178.26,0
201,2023-02,416.67,62.12,32.51,0
201,2023-03,416.67,246.76,137.24,0
201,2023-04,416.67,239.03,136.47,0
201,2023-05,416.67,212.04,92.28,0
201,2023-06,416.67,93.73,114.51,0
201,2023-07,416.67,61.42,33,160
201,2023-08,416.67,79.09,57.52,0
201,2023-09,416.67,130.06,99.48,160
201,2023-10,416.67,81.69,64.31,0
201,2023-11,416.67,98.58,102.97,0
201,2023-12,416.67,279.14,115.56,0
201,2024-01,416.67,175.22,90.95,0
201,2024-02,416.67,105.72,55.43,80
201,2024-03,416.67,158.77,73.09,0
201,2024-04,416.67,114.48,59.34,0
201,2024-05,416.67,143.81,85.02,80
201,2024-06,416.67,108.71,113.66,0
201,2024-07,416.67,63.52,105.12,0
201,2024-08,416.67,108.75,49.35,0
201,2024-09,416.67,99.35,33.09,0
201,2024-10,416.67,147.39,162.62,0
201,2024-11,416.67,126.39,106.83,80
201,2024-12,416.67,58.73,78.75,80
202,2023-01,291.67,76.13,37.96,80
202,2023-02,291.67,110.78,142.19,0
202,2023-03,291.67,296.03,199.75,80
202,2023-04,291.67,218.95,116.58,0
202,2023-05,291.67,70.67,33.45,80
202,2023-06,291.67,120.81,101.59,0
202,2023-07,291.67,64.13,33.39,80
202,2023-08,291.67,249.37,185.47,80
202,2023-09,291.67,80.11,61.15,80
202,2023-10,291.67,148.98,66.72,80
202,2023-11,291.67,88.4,64.81,0
202,2023-12,291.67,147.27,150.01,80
202,2024-01,291.67,67.52,59.61,160
202,2024-02,291.67,266.33,116.22,0
202,2024-03,291.67,82.41,58.84,0
202,2024-04,291.67,176.67,58.47,80
202,2024-05,291.67,209.12,96.99,80
202,2024-06,291.67,76.2,76.69,80
202,2024-07,291.67,239.75,83.49,0
202,2024-08,291.67,85.49,47.04,0
202,2024-09,291.67,113.84,47.96,0
202,2024-10,291.67,132.46,185.49,0
202,2024-11,291.67,147.04,81.07,0
202,2024-12,291.67,129.32,80.95,0
203,2023-01,183.33,515.07,290.51,0
203,2023-02,183.33,259.52,147.32,160
203,2023-03,183.33,215.34,121.48,160
203,2023-04,183.33,225.18,158.41,160
203,2023-05,183.33,319.99,360.77,80
203,2023-06,183.33,532.84,265.64,160
203,2023-07,183.33,208.14,122.46,160
203,2023-08,183.33,281.68,291.02,160
203,2023-09,183.33,472.25,277.63,160
203,2023-10,183.33,348.74,177.2,160
203,2023-11,183.33,554.05,316.9,160
203,2023-12,183.33,300.36,234.06,160
203,2024-01,183.33,259.78,214.53,80
203,2024-02,183.33,448.08,209.9,80
203,2024-03,183.33,378.63,354.5,80
203,2024-04,183.33,257.27,357.66,160
203,2024-05,183.33,217.06,248.55,160
203,2024-06,183.33,313.95,414.96,80
203,2024-07,183.33,415.82,178.7,160
203,2024-08,183.33,310.35,262.31,160
203,2024-09,183.33,250.38,351.58,160
203,2024-10,183.33,397.98,295.18,160
203,2024-11,183.33,387.03,163.93,80
203,2024-12,183.33,543.64,233.28,80
204,2023-01,291.67,210.94,61.7,0
204,2023-02,291.67,115.88,140.12,80
204,2023-03,291.67,175.6,124.06,0
204,2023-04,291.67,99.06,77.77,80
204,2023-05,291.67,292.51,194.67,0
204,2023-06,291.67,42.04,42.89,0
204,2023-07,291.67,197.04,194.72,0
204,2023-08,291.67,179.65,66.17,80
204,2023-09,291.67,121.47,77.91,0
204,2023-10,291.67,105.43,55.69,0
204,2023-11,291.67,208.57,82.93,0
204,2023-12,291.67,106.38,149.24,0
204,2024-01,291.67,98.14,36.83,80
204,2024-02,291.67,92.53,132.13,0
204,2024-03,291.67,135.63,50.9,0
204,2024-04,291.67,179.9,66.58,0
204,2024-05,291.67,71.6,78.97,0
204,2024-06,291.67,185.74,117.06,0
204,2024-07,291.67,61.22,52.58,0
204,2024-08,291.67,178.71,120.34,0
204,2024-09,291.67,89.7,32.33,0
204,2024-10,291.67,127.09,65.94,80
204,2024-11,291.67,249.78,106.12,0
204,2024-12,291.67,90.96,71.3,0
205,2023-01,416.67,0,0,80
205,2023-02,416.67,22.89,27.07,0
205,2023-03,416.67,33.99,39.14,0
205,2023-04,416.67,0,0,0
205,2023-05,416.67,43.74,37.81,80
205,2023-06,416.67,31.93,39.9,80
205,2023-07,416.67,0,0,0
205,2023-08,416.67,26.24,20.76,80
205,2023-09,416.67,33.48,39.94,0
205,2023-10,416.67,0,0,0
205,2023-11,416.67,0,0,80
205,2023-12,416.67,0,0,80
205,2024-01,416.67,0,0,80
205,2024-02,416.67,0,0,0
205,2024-03,416.67,0,0,80
205,2024-04,416.67,0,0,0
205,2024-05,416.67,59.27,33.42,80
205,2024-06,416.67,58.17,30.48,80
205,2024-07,416.67,54.98,33.13,0
205,2024-08,416.67,22.74,38,0
205,2024-09,416.67,51,38.52,80
205,2024-10,416.67,0,0,0
205,2024-11,416.67,27.99,24.99,0
205,2024-12,416.67,49.35,19.83,0
206,2023-01,291.67,305.74,213.66,0
206,2023-02,291.67,291.39,177.14,160
206,2023-03,291.67,438.05,265.07,80
206,2023-04,291.67,215.4,139.74,0
206,2023-05,291.67,406.06,123.71,80
206,2023-06,291.67,392.66,171.28,160
206,2023-07,291.67,437.12,190.14,80
206,2023-08,291.67,313.71,149.64,80
206,2023-09,291.67,417.79,217.3,0
206,2023-10,291.67,346.99,241.51,80
206,2023-11,291.67,175.12,130.61,80
206,2023-12,291.67,519.01,190.53,160
206,2024-01,291.67,201.5,277.97,80
206,2024-02,291.67,520.92,393.17,80
206,2024-03,291.67,453.3,224.03,0
206,2024-04,291.67,546.2,220.84,80
206,2024-05,291.67,189.66,147.39,80
206,2024-06,291.67,536.34,345.48,80
206,2024-07,291.67,260.98,252.76,80
206,2024-08,291.67,410.66,127.1,160
206,2024-09,291.67,250.51,309.55,160
206,2024-10,291.67,235.77,208.93,80
206,2024-11,291.67,515.36,159.45,80
206,2024-12,291.67,420.52,425.87,80
207,2023-01,416.67,603.28,282.22,80
207,2023-02,416.67,354.82,197.59,160
207,2023-03,416.67,303.45,184.49,80
207,2023-04,416.67,234.13,327.16,80
207,2023-05,416.67,475.1,396.11,80
207,2023-06,416.67,531.1,250.53,160
207,2023-07,416.67,144.31,226.57,80
207,2023-08,416.67,266.12,150.85,80
207,2023-09,416.67,460.3,316.46,80
207,2023-10,416.67,552.27,292.13,160
207,2023-11,416.67,254.96,259.81,160
207,2023-12,416.67,182.92,169.78,0
207,2024-01,416.67,203.45,280.53,80
207,2024-02,416.67,291.86,119.28,0
207,2024-03,416.67,196.87,141.57,80
207,2024-04,416.67,360.32,210.95,80
207,2024-05,416.67,304.52,192.41,80
207,2024-06,416.67,158.08,169.78,80
207,2024-07,416.67,336.36,110.31,0
207,2024-08,416.67,127.36,108.85,80
207,2024-09,416.67,380.4,383.12,0
207,2024-10,416.67,571.13,265.23,160
207,2024-11,416.67,252.29,226.89,80
207,2024-12,416.67,375.64,262.48,80
208,2023-01,416.67,191.19,140.95,80
208,2023-02,416.67,237.45,121.34,0
208,2023-03,416.67,271.9,128.99,80
208,2023-04,416.67,120.61,74.93,80
208,2023-05,416.67,179.45,115.91,80
208,2023-06,416.67,218.22,85.82,80
208,2023-07,416.67,212.07,97.66,80
208,2023-08,416.67,144.55,196.14,0
208,2023-09,416.67,134.29,84.91,0
208,2023-10,416.67,100.1,69.66,80
208,2023-11,416.67,220.86,195.73,0
208,2023-12,416.67,118.58,61.21,0
208,2024-01,416.67,92.55,92.24,0
208,2024-02,416.67,284.58,193.38,0
208,2024-03,416.67,144,58.86,0
208,2024-04,416.67,193.01,157.6,0
208,2024-05,416.67,212.7,119.41,0
208,2024-06,416.67,263.49,87.25,80
208,2024-07,416.67,204.03,198.3,80
208,2024-08,416.67,81.78,137.03,80
208,2024-09,416.67,135.41,169.86,80
208,2024-10,416.67,117.56,88.98,0
208,2024-11,416.67,277.89,168.97,80
208,2024-12,416.67,296.64,102.9,0
209,2023-01,183.33,413.52,248.39,160
209,2023-02,183.33,353.07,389.22,80
209,2023-03,183.33,446.97,168.3,160
209,2023-04,183.33,422.68,358.71,160
209,2023-05,183.33,412.7,158.78,80
209,2023-06,183.33,437.59,200.19,80
209,2023-07,183.33,348.47,265.49,160
209,2023-08,183.33,246.04,257.8,160
209,2023-09,183.33,247.57,184.08,80
209,2023-10,183.33,379.89,195.04,80
209,2023-11,183.33,368.19,165.21,80
209,2023-12,183.33,468.12,359.85,80
209,2024-01,183.33,255.53,267.18,0
209,2024-02,183.33,155.01,206.65,160
209,2024-03,183.33,603.95,178.55,80
209,2024-04,183.33,588.37,236.26,160
209,2024-05,183.33,269.89,106.95,80
209,2024-06,183.33,314.99,259.86,160
209,2024-07,183.33,258.11,121.99,160
209,2024-08,183.33,605.64,271.27,80
209,2024-09,183.33,440,356.79,80
209,2024-10,183.33,413.5,305.52,0
209,2024-11,183.33,310.79,312.79,0
209,2024-12,183.33,201.98,239.92,80
210,2023-01,291.67,0,0,0
210,2023-02,291.67,0,0,80
210,2023-03,291.67,0,0,0
210,2023-04,291.67,54.04,33.8,80
210,2023-05,291.67,0,0,0
210,2023-06,291.67,0,0,0
210,2023-07,291.67,0,0,80
210,2023-08,291.67,0,0,0
210,2023-09,291.67,37.67,33.43,80
210,2023-10,291.67,0,0,0
210,2023-11,291.67,29.7,30.94,0
210,2023-12,291.67,0,0,0
210,2024-01,291.67,0,0,0
210,2024-02,291.67,48.92,32.69,0
210,2024-03,291.67,0,0,0
210,2024-04,291.67,48.56,36.76,0
210,2024-05,291.67,48.42,34.28,0
210,2024-06,291.67,26.03,16.11,0
210,2024-07,291.67,53.29,19.38,80
210,2024-08,291.67,0,0,0
210,2024-09,291.67,0,0,0
210,2024-10,291.67,0,0,0
210,2024-11,291.67,0,0,0
210,2024-12,291.67,44.92,34.48,80
211,2023-01,183.33,86.79,43.94,80
211,2023-02,183.33,221.53,145.38,0
211,2023-03,183.33,125.41,95.38,0
211,2023-04,183.33,128.29,126.08,0
211,2023-05,183.33,76.93,64.81,0
211,2023-06,183.33,219.26,137.26,0
211,2023-07,183.33,103.57,65.02,80
211,2023-08,183.33,89.06,110.22,80
211,2023-09,183.33,66.86,48.36,0
211,2023-10,183.33,282.8,187.68,0
211,2023-11,183.33,291.36,75.96,80
211,2023-12,183.33,136.13,52.78,0
211,2024-01,183.33,63.22,78.45,80
211,2024-02,183.33,143.5,198.24,0
211,2024-03,183.33,102.93,45.17,80
211,2024-04,183.33,72.63,87.18,0
211,2024-05,183.33,77.81,56.76,0
211,2024-06,183.33,145.97,76.06,80
211,2024-07,183.33,130.03,66.75,0
211,2024-08,183.33,180.25,146.12,0
211,2024-09,183.33,132.89,46.48,0
211,2024-10,183.33,167.11,102.68,0
211,2024-11,183.33,110.21,33.15,80
211,2024-12,183.33,91.5,129.36,0
212,2023-01,416.67,83.71,48.14,0
212,2023-02,416.67,298.53,77.85,0
212,2023-03,416.67,136.68,52.61,0
212,2023-04,416.67,61.32,49.17,0
212,2023-05,416.67,93.71,52.26,80
212,2023-06,416.67,105.76,113.31,0
212,2023-07,416.67,109.24,151.12,0
212,2023-08,416.67,89,154.82,0
212,2023-09,416.67,100.9,160.2,80
212,2023-10,416.67,195.44,68.8,160
212,2023-11,416.67,216.49,172.31,80
212,2023-12,416.67,175.22,113.01,0
212,2024-01,416.67,127.22,73.74,0
212,2024-02,416.67,127.56,82.68,0
212,2024-03,416.67,196.14,107.37,80
212,2024-04,416.67,147.33,74.52,0
212,2024-05,416.67,221.58,136.01,0
212,2024-06,416.67,99.3,99.52,0
212,2024-07,416.67,55.73,39.05,0
212,2024-08,416.67,80.22,32.58,0
212,2024-09,416.67,60.91,33.9,0
212,2024-10,416.67,68.06,49.06,0
212,2024-11,416.67,153.23,153.72,80
212,2024-12,416.67,231.54,130.44,0
213,2023-01,291.67,365.45,379.96,160
213,2023-02,291.67,316.58,269.79,80
213,2023-03,291.67,304.28,258.68,80
213,2023-04,291.67,520.23,252.67,160
213,2023-05,291.67,155.33,175.15,160
213,2023-06,291.67,394.55,241.19,80
213,2023-07,291.67,518,205.03,0
213,2023-08,291.67,488.5,261.45,0
213,2023-09,291.67,562.58,363.96,160
213,2023-10,291.67,378.89,251.65,160
213,2023-11,291.67,594.26,242.04,80
213,2023-12,291.67,230.17,188.35,80
213,2024-01,291.67,452.08,328.45,80
213,2024-02,291.67,242.29,389.01,160
213,2024-03,291.67,493.01,274.21,0
213,2024-04,291.67,126.46,186.75,160
213,2024-05,291.67,407.92,349.06,80
213,2024-06,291.67,224.27,338.5,80
213,2024-07,291.67,396.92,174.36,80
213,2024-08,291.67,441.74,268.68,160
213,2024-09,291.67,190.17,191.25,80
213,2024-10,291.67,290.96,176.69,0
213,2024-11,291.67,422.87,143.03,80
213,2024-12,291.67,459.83,129.19,80
214,2023-01,183.33,0,0,0
214,2023-02,183.33,0,0,80
214,2023-03,183.33,0,0,0
214,2023-04,183.33,38.04,31.91,80
214,2023-05,183.33,0,0,80
214,2023-06,183.33,21.37,37.3,0
214,2023-07,183.33,0,0,0
214,2023-08,183.33,0,0,0
214,2023-09,183.33,35.46,28.15,80
214,2023-10,183.33,40.24,18.11,0
214,2023-11,183.33,27.71,31.92,160
214,2023-12,183.33,28.32,28.62,160
214,2024-01,183.33,0,0,0
214,2024-02,183.33,0,0,0
214,2024-03,183.33,45.33,16.81,0
214,2024-04,183.33,38.08,21.21,0
214,2024-05,183.33,32.3,35.25,80
214,2024-06,183.33,27.54,32.28,0
214,2024-07,183.33,0,0,0
214,2024-08,183.33,0,0,80
214,2024-09,183.33,26.72,25.26,80
214,2024-10,183.33,22.56,24.97,80
214,2024-11,183.33,0,0,0
214,2024-12,183.33,0,0,0
215,2023-01,183.33,388.81,293.96,160
215,2023-02,183.33,285.88,225.38,160
215,2023-03,183.33,344,312.08,160
215,2023-04,183.33,325.46,206.01,0
215,2023-05,183.33,331.64,267.95,80
215,2023-06,183.33,142.29,192.94,160
215,2023-07,183.33,193.45,188.34,160
215,2023-08,183.33,347.06,191.57,80
215,2023-09,183.33,241.54,261.54,80
215,2023-10,183.33,397.25,151.81,0
215,2023-11,183.33,317.61,189.52,160
215,2023-12,183.33,624.73,323.5,160
215,2024-01,183.33,411.29,291.36,160
215,2024-02,183.33,233.74,174.81,160
215,2024-03,183.33,201.91,230.21,160
215,2024-04,183.33,457.03,389.65,160
215,2024-05,183.33,485.26,301.83,80
215,2024-06,183.33,332.22,241.37,160
215,2024-07,183.33,285.09,207.29,160
215,2024-08,183.33,230.12,279.14,80
215,2024-09,183.33,216.17,259.74,80
215,2024-10,183.33,419.94,221.62,160
215,2024-11,183.33,356.45,134.28,80
215,2024-12,183.33,375.32,162.62,80
216,2023-01,183.33,156,110.16,0
216,2023-02,183.33,87.16,99.05,0
216,2023-03,183.33,110.51,93.87,0
216,2023-04,183.33,151.17,163.12,0
216,2023-05,183.33,103.84,73.58,0
216,2023-06,183.33,291.88,174.75,0
216,2023-07,183.33,239.15,163.4,80
216,2023-08,183.33,64.05,68.44,0
216,2023-09,183.33,210.76,98.76,0
216,2023-10,183.33,118.56,152.42,0
216,2023-11,183.33,288.83,186.92,80
216,2023-12,183.33,132.74,98.38,80
216,2024-01,183.33,72.18,31.28,0
216,2024-02,183.33,270.82,193.27,0
216,2024-03,183.33,87.93,53.58,0
216,2024-04,183.33,285.6,107,0
216,2024-05,183.33,60.67,119.49,80
216,2024-06,183.33,173.32,96.58,80
216,2024-07,183.33,111.72,38.12,0
216,2024-08,183.33,158.7,108.65,160
216,2024-09,183.33,47.58,58.15,80
216,2024-10,183.33,88.62,48.3,0
216,2024-11,183.33,156.52,51.7,0
216,2024-12,183.33,111.64,103.99,0
217,2023-01,291.67,172.17,83.73,80
217,2023-02,291.67,187.52,130.62,80
217,2023-03,291.67,45.92,56.47,80
217,2023-04,291.67,51.57,46.22,0
217,2023-05,291.67,154.84,147.21,0
217,2023-06,291.67,70.62,63.77,0
217,2023-07,291.67,177.2,130.19,0
217,2023-08,291.67,151.33,108.56,80
217,2023-09,291.67,89,60.51,80
217,2023-10,291.67,141.82,69.77,0
217,2023-11,291.67,85.62,90.44,0
217,2023-12,291.67,109.4,124.06,80
217,2024-01,291.67,81.56,61.78,0
217,2024-02,291.67,136.47,134.28,0
217,2024-03,291.67,251.88,144.11,0
217,2024-04,291.67,99.61,82.99,0
217,2024-05,291.67,164.79,167.39,80
217,2024-06,291.67,259.8,198.62,0
217,2024-07,291.67,125.28,104.44,0
217,2024-08,291.67,91.34,47.98,80
217,2024-09,291.67,73,64.88,0
217,2024-10,291.67,145.23,157.97,80
217,2024-11,291.67,137.18,112.7,0
217,2024-12,291.67,54.66,50.73,0
218,2023-01,183.33,110.68,52.47,80
218,2023-02,183.33,88.45,62.09,0
218,2023-03,183.33,152.04,165.9,0
218,2023-04,183.33,118.92,85.75,80
218,2023-05,183.33,156.56,61.9,0
218,2023-06,183.33,155.84,169.8,0
218,2023-07,183.33,125.56,80.61,80
218,2023-08,183.33,63.46,86.5,80
218,2023-09,183.33,55.51,55.52,80
218,2023-10,183.33,80.22,53.61,0
218,2023-11,183.33,102.45,68.48,80
218,2023-12,183.33,131.08,159.04,0
218,2024-01,183.33,216.47,108.17,80
218,2024-02,183.33,121.05,85.34,80
218,2024-03,183.33,203.6,86.66,80
218,2024-04,183.33,179.37,104.76,0
218,2024-05,183.33,134.69,134.51,160
218,2024-06,183.33,213.34,88.34,0
218,2024-07,183.33,210.46,83.05,0
218,2024-08,183.33,119.25,37.6,80
218,2024-09,183.33,66.23,51.19,0
218,2024-10,183.33,139.77,75.63,160
218,2024-11,183.33,80.29,43.79,0
218,2024-12,183.33,203.75,195.53,0
219,2023-01,416.67,454.39,272.72,160
219,2023-02,416.67,256.88,163.73,80
219,2023-03,416.67,569.79,282.97,80
219,2023-04,416.67,293.18,182.32,0
219,2023-05,416.67,255.83,358.42,160
219,2023-06,416.67,171.92,156.28,160
219,2023-07,416.67,452.48,232.81,80
219,2023-08,416.67,584.98,152.07,80
219,2023-09,416.67,198.54,299.49,80
219,2023-10,416.67,171.38,106.92,80
219,2023-11,416.67,272.49,373.78,80
219,2023-12,416.67,339.42,417.98,160
219,2024-01,416.67,243.67,138.33,0
219,2024-02,416.67,340.29,91.5,160
219,2024-03,416.67,564.51,246.84,160
219,2024-04,416.67,298.53,230.21,160
219,2024-05,416.67,425.21,202.12,0
219,2024-06,416.67,485.61,318.47,80
219,2024-07,416.67,370.75,134.6,0
219,2024-08,416.67,234.38,267.03,0
219,2024-09,416.67,269.24,189.46,80
219,2024-10,416.67,575.36,386.48,160
219,2024-11,416.67,202.84,169.6,80
219,2024-12,416.67,393.38,334.32,0
220,2023-01,416.67,64.45,63.96,80
220,2023-02,416.67,100.47,57.45,80
220,2023-03,416.67,40.34,69.48,0
220,2023-04,416.67,150.36,67.76,0
220,2023-05,416.67,90.06,57.2,0
220,2023-06,416.67,151.03,78.58,0
220,2023-07,416.67,162.33,84.9,0
220,2023-08,416.67,151.97,90.01,0
220,2023-09,416.67,58.36,73.22,80
220,2023-10,416.67,107.19,78,0
220,2023-11,416.67,164.74,189.65,0
220,2023-12,416.67,49.95,42.23,0
220,2024-01,416.67,239.65,147.31,0
220,2024-02,416.67,295.49,178.31,0
220,2024-03,416.67,211.36,68.69,0
220,2024-04,416.67,98.12,63.09,0
220,2024-05,416.67,179.37,146.28,0
220,2024-06,416.67,118.95,44.27,0
220,2024-07,416.67,63.87,111.8,0
220,2024-08,416.67,77.48,69.19,80
220,2024-09,416.67,91.02,47.39,0
220,2024-10,416.67,79.99,40.63,80
220,2024-11,416.67,193.24,143.72,80
220,2024-12,416.67,83.08,79.92,80
221,2023-01,183.33,74.98,107.89,0
221,2023-02,183.33,147.77,114.75,0
221,2023-03,183.33,72.38,32.44,0
221,2023-04,183.33,59.67,61.04,80
221,2023-05,183.33,236.18,147.15,80
221,2023-06,183.33,222.2,133.55,80
221,2023-07,183.33,148.06,120.31,0
221,2023-08,183.33,65.42,43.07,0
221,2023-09,183.33,148.8,81.04,0
221,2023-10,183.33,135.36,65.76,80
221,2023-11,183.33,61.58,87.25,0
221,2023-12,183.33,125.22,89.91,0
221,2024-01,183.33,82.66,148.35,0
221,2024-02,183.33,106.39,59.39,80
221,2024-03,183.33,175.35,100.02,80
221,2024-04,183.33,107.49,47.77,160
221,2024-05,183.33,291.64,147.18,0
221,2024-06,183.33,100.6,33.03,80
221,2024-07,183.33,202.48,99.16,0
221,2024-08,183.33,60.01,49.73,0
221,2024-09,183.33,86.84,77.51,0
221,2024-10,183.33,112.91,55.61,0
221,2024-11,183.33,94.55,60.94,80
221,2024-12,183.33,151.89,131.76,0
222,2023-01,183.33,154.54,237.49,0
222,2023-02,183.33,222.11,138.24,80
222,2023-03,183.33,279.51,233.98,80
222,2023-04,183.33,289.57,328.16,160
222,2023-05,183.33,230.38,283.73,160
222,2023-06,183.33,287.81,167.64,160
222,2023-07,183.33,153.42,96.56,160
222,2023-08,183.33,380.12,243.94,80
222,2023-09,183.33,177.6,183.68,160
222,2023-10,183.33,263.01,276.04,0
222,2023-11,183.33,258.36,291.15,80
222,2023-12,183.33,147.81,261.1,80
222,2024-01,183.33,640.95,368.84,160
222,2024-02,183.33,187.01,179.76,80
222,2024-03,183.33,248.81,253.31,160
222,2024-04,183.33,251.38,223.68,160
222,2024-05,183.33,161.71,176.12,80
222,2024-06,183.33,342.4,151.82,80
222,2024-07,183.33,441.73,347.25,80
222,2024-08,183.33,321.41,167.74,160
222,2024-09,183.33,344.87,303.75,160
222,2024-10,183.33,395.42,139.9,0
222,2024-11,183.33,198.13,220.22,80
222,2024-12,183.33,315.54,366.46,80
223,2023-01,416.67,125.01,69.52,80
223,2023-02,416.67,131.11,74.64,0
223,2023-03,416.67,80.02,57.98,0
223,2023-04,416.67,254.7,103.37,0
223,2023-05,416.67,238.05,133.93,0
223,2023-06,416.67,226.41,118.22,0
223,2023-07,416.67,109.75,78.95,0
223,2023-08,416.67,237.01,115.95,80
223,2023-09,416.67,226.61,150,0
223,2023-10,416.67,237.47,154.77,80
223,2023-11,416.67,196.11,155.37,0
223,2023-12,416.67,73.88,44.7,80
223,2024-01,416.67,284.27,106.1,0
223,2024-02,416.67,265.88,165.94,80
223,2024-03,416.67,264.45,97.56,0
223,2024-04,416.67,62.01,46.37,80
223,2024-05,416.67,171.46,117,80
223,2024-06,416.67,203.18,77.18,80
223,2024-07,416.67,119.32,186.83,80
223,2024-08,416.67,202.44,117.06,0
223,2024-09,416.67,233.14,145.61,80
223,2024-10,416.67,86.44,102.33,80
223,2024-11,416.67,152.54,53.38,0
223,2024-12,416.67,117.41,48.25,0
224,2023-01,183.33,277.26,123.66,80
224,2023-02,183.33,430.52,223.05,80
224,2023-03,183.33,302.7,283.59,80
224,2023-04,183.33,433.46,351.15,80
224,2023-05,183.33,419.63,280.36,160
224,2023-06,183.33,342.11,271.78,80
224,2023-07,183.33,372.27,247.53,160
224,2023-08,183.33,390.61,163.14,80
224,2023-09,183.33,305.81,134.45,160
224,2023-10,183.33,178.47,136.35,160
224,2023-11,183.33,232.75,155.77,160
224,2023-12,183.33,352.41,418.04,160
224,2024-01,183.33,246.47,252.74,160
224,2024-02,183.33,398.97,165.2,160
224,2024-03,183.33,323.76,318.38,0
224,2024-04,183.33,434.51,193.13,80
224,2024-05,183.33,302.07,270.79,0
224,2024-06,183.33,254.6,156.62,160
224,2024-07,183.33,207.11,133.78,80
224,2024-08,183.33,399.84,421.34,80
224,2024-09,183.33,361.36,156.16,80
224,2024-10,183.33,220.76,298.4,0
224,2024-11,183.33,521.05,173.31,80
224,2024-12,183.33,637.57,192.91,80
225,2023-01,183.33,132.9,142.69,80
225,2023-02,183.33,97.59,123.92,0
225,2023-03,183.33,82.45,58.49,0
225,2023-04,183.33,120.67,67.36,0
225,2023-05,183.33,208.12,115.96,0
225,2023-06,183.33,212.98,99.32,0
225,2023-07,183.33,107.35,51.16,0
225,2023-08,183.33,83.14,59.58,0
225,2023-09,183.33,77.84,52.16,0
225,2023-10,183.33,121.25,116.93,0
225,2023-11,183.33,91.44,58.92,80
225,2023-12,183.33,217.79,148.88,0
225,2024-01,183.33,148.15,140.11,0
225,2024-02,183.33,123.11,69.36,0
225,2024-03,183.33,235.77,71.68,0
225,2024-04,183.33,270.05,106.03,80
225,2024-05,183.33,105.2,56.08,80
225,2024-06,183.33,181.73,152.37,0
225,2024-07,183.33,296.16,154.76,80
225,2024-08,183.33,122.9,89.7,80
225,2024-09,183.33,196.73,122.53,80
225,2024-10,183.33,80.6,63.45,0
225,2024-11,183.33,169.92,107.28,0
225,2024-12,183.33,99.64,66.78,0
226,2023-01,291.67,513.7,178.12,160
226,2023-02,291.67,518.65,173.37,80
226,2023-03,291.67,438.04,218.89,160
226,2023-04,291.67,321.16,425.04,160
226,2023-05,291.67,394.72,330.21,80
226,2023-06,291.67,473.88,346.89,80
226,2023-07,291.67,321.33,171.9,80
226,2023-08,291.67,285.85,234.95,160
226,2023-09,291.67,400.88,224.71,80
226,2023-10,291.67,207.28,145.95,80
226,2023-11,291.67,485.27,172.54,160
226,2023-12,291.67,531.68,314.88,160
226,2024-01,291.67,170.62,310.34,160
226,2024-02,291.67,282.04,306.42,80
226,2024-03,291.67,287.83,208.31,80
226,2024-04,291.67,425.65,420.13,80
226,2024-05,291.67,208.04,112.19,80
226,2024-06,291.67,376.93,194.4,160
226,2024-07,291.67,394.51,210.77,0
226,2024-08,291.67,329.45,158.41,80
226,2024-09,291.67,320.31,260.1,80
226,2024-10,291.67,614.86,420.46,160
226,2024-11,291.67,296.81,306.71,160
226,2024-12,291.67,502.13,281.49,80
227,2023-01,416.67,369.66,262.75,160
227,2023-02,416.67,514.23,372.45,160
227,2023-03,416.67,257.61,265.75,160
227,2023-04,416.67,284.84,309.88,160
227,2023-05,416.67,257.08,224.41,160
227,2023-06,416.67,250.56,198.08,160
227,2023-07,416.67,534.09,179.64,160
227,2023-08,416.67,520.81,172.58,80
227,2023-09,416.67,550.41,326.23,80
227,2023-10,416.67,246.18,419.75,160
227,2023-11,416.67,278.14,90.85,0
227,2023-12,416.67,307.72,165.28,80
227,2024-01,416.67,275.75,322.45,0
227,2024-02,416.67,433.07,175.65,80
227,2024-03,416.67,386.34,179.42,160
227,2024-04,416.67,260.22,357.47,80
227,2024-05,416.67,351.01,335.45,80
227,2024-06,416.67,278.31,147.95,160
227,2024-07,416.67,410.79,111.25,0
227,2024-08,416.67,220.63,189.86,160
227,2024-09,416.67,399.29,253.56,80
227,2024-10,416.67,463.91,232.61,0
227,2024-11,416.67,161,105.31,0
227,2024-12,416.67,348.99,236.2,80
228,2023-01,416.67,228.34,280.07,80
228,2023-02,416.67,420.81,273.71,160
228,2023-03,416.67,397.61,273.87,80
228,2023-04,416.67,318.35,230.96,0
228,2023-05,416.67,182.84,211.75,0
228,2023-06,416.67,518.1,320.49,160
