MemberID,Month,RoundsPlayed,CoachingSessions,TournamentsPlayed
204,2023-05,5,0,0
204,2023-06,2,0,0
204,2023-07,5,0,0
204,2023-08,3,1,0
204,2023-09,3,0,0
204,2023-10,2,0,0
204,2023-11,5,0,1
204,2023-12,5,0,0
204,2024-01,2,1,0
204,2024-02,4,0,0
204,2024-03,3,0,0
204,2024-04,4,0,0
204,2024-05,2,0,0
204,2024-06,5,0,0
204,2024-07,2,0,0
204,2024-08,4,0,1
204,2024-09,2,0,0
204,2024-10,3,1,0
204,2024-11,5,0,0
204,2024-12,3,0,0
205,2023-01,0,1,0
205,2023-02,1,0,0
205,2023-03,1,0,1
205,2023-04,0,0,0
205,2023-05,1,1,0
205,2023-06,1,1,0
205,2023-07,0,0,0
205,2023-08,1,1,0
205,2023-09,1,0,1
205,2023-10,0,0,0
205,2023-11,0,1,1
205,2023-12,0,1,1
205,2024-01,0,1,0
205,2024-02,0,0,0
205,2024-03,0,1,0
205,2024-04,0,0,0
205,2024-05,1,1,0
205,2024-06,1,1,1
205,2024-07,1,0,0
205,2024-08,1,0,0
205,2024-09,1,1,1
205,2024-10,0,0,0
205,2024-11,1,0,0
205,2024-12,1,0,0
206,2023-01,8,0,0
206,2023-02,8,2,1
206,2023-03,9,1,0
206,2023-04,7,0,0
206,2023-05,7,1,0
206,2023-06,7,2,1
206,2023-07,10,1,1
206,2023-08,8,1,0
206,2023-09,8,0,0
206,2023-10,8,1,0
206,2023-11,8,1,0
206,2023-12,10,2,0
206,2024-01,9,1,1
206,2024-02,10,1,0
206,2024-03,11,0,0
206,2024-04,10,1,0
206,2024-05,6,1,0
206,2024-06,9,1,1
206,2024-07,10,1,0
206,2024-08,7,2,0
206,2024-09,9,2,0
206,2024-10,8,1,0
206,2024-11,9,1,0
206,2024-12,11,1,0
207,2023-01,11,1,1
207,2023-02,6,2,0
207,2023-03,8,1,1
207,2023-04,11,1,0
207,2023-05,11,1,0
207,2023-06,10,2,0
207,2023-07,7,1,0
207,2023-08,7,1,1
207,2023-09,8,1,0
207,2023-10,10,2,1
207,2023-11,10,2,0
207,2023-12,8,0,1
207,2024-01,8,1,1
207,2024-02,6,0,0
207,2024-03,8,1,0
207,2024-04,7,1,1
207,2024-05,11,1,0
207,2024-06,6,1,0
207,2024-07,6,0,0
207,2024-08,6,1,0
207,2024-09,11,0,0
207,2024-10,11,2,0
207,2024-11,6,1,1
207,2024-12,8,1,0
208,2023-01,4,1,0
208,2023-02,5,0,0
208,2023-03,5,1,0
208,2023-04,3,1,0
208,2023-05,3,1,0
208,2023-06,4,1,0
208,2023-07,5,1,1
208,2023-08,5,0,0
208,2023-09,4,0,0
208,2023-10,4,1,1
208,2023-11,5,0,0
208,2023-12,3,0,0
208,2024-01,3,0,0
208,2024-02,5,0,0
208,2024-03,3,0,0
208,2024-04,5,0,0
208,2024-05,5,0,1
208,2024-06,5,1,0
208,2024-07,5,1,0
208,2024-08,4,1,0
208,2024-09,5,1,0
208,2024-10,3,0,0
208,2024-11,5,1,1
208,2024-12,5,0,1
209,2023-01,8,2,0
209,2023-02,10,1,0
209,2023-03,8,2,0
209,2023-04,10,2,0
209,2023-05,8,1,1
209,2023-06,11,1,1
209,2023-07,10,2,0
209,2023-08,10,2,0
209,2023-09,6,1,0
209,2023-10,7,1,0
209,2023-11,7,1,0
209,2023-12,11,1,1
209,2024-01,7,0,0
209,2024-02,7,2,0
209,2024-03,11,1,1
209,2024-04,10,2,0
209,2024-05,6,1,0
209,2024-06,7,2,0
209,2024-07,7,2,1
209,2024-08,11,1,0
209,2024-09,11,1,0
209,2024-10,11,0,0
209,2024-11,8,0,1
209,2024-12,6,1,1
210,2023-01,0,0,1
210,2023-02,0,1,0
210,2023-03,0,0,0
210,2023-04,1,1,1
210,2023-05,0,0,0
210,2023-06,0,0,0
210,2023-07,0,1,0
210,2023-08,0,0,0
210,2023-09,1,1,0
210,2023-10,0,0,0
210,2023-11,1,0,0
210,2023-12,0,0,0
210,2024-01,0,0,0
210,2024-02,1,0,0
210,2024-03,0,0,0
210,2024-04,1,0,0
210,2024-05,1,0,0
210,2024-06,1,0,0
210,2024-07,1,1,0
210,2024-08,0,0,0
210,2024-09,0,0,0
210,2024-10,0,0,0
210,2024-11,0,0,0
210,2024-12,1,1,1
211,2023-01,2,1,0
211,2023-02,4,0,0
211,2023-03,3,0,0
211,2023-04,4,0,0
211,2023-05,2,0,0
211,2023-06,4,0,0
211,2023-07,3,1,0
211,2023-08,3,1,0
211,2023-09,2,0,0
211,2023-10,5,0,0
211,2023-11,5,1,0
211,2023-12,3,0,0
211,2024-01,2,1,0
211,2024-02,5,0,1
211,2024-03,3,1,0
211,2024-04,3,0,1
211,2024-05,3,0,0
211,2024-06,5,1,0
211,2024-07,3,0,0
211,2024-08,5,0,0
211,2024-09,3,0,0
211,2024-10,3,0,0
211,2024-11,2,1,0
211,2024-12,4,0,0
212,2023-01,3,0,0
212,2023-02,5,0,0
212,2023-03,3,0,0
212,2023-04,2,0,0
212,2023-05,2,1,0
212,2023-06,4,0,0
212,2023-07,4,0,1
212,2023-08,4,0,1
212,2023-09,5,1,0
212,2023-10,4,2,0
212,2023-11,5,1,1
212,2023-12,5,0,0
212,2024-01,3,0,0
212,2024-02,3,0,0
212,2024-03,5,1,0
212,2024-04,3,0,0
212,2024-05,5,0,0
212,2024-06,3,0,0
212,2024-07,2,0,0
212,2024-08,2,0,1
212,2024-09,2,0,0
212,2024-10,3,0,0
212,2024-11,4,1,0
212,2024-12,5,0,0
213,2023-01,11,2,0
213,2023-02,7,1,0
213,2023-03,8,1,0
213,2023-04,11,2,0
213,2023-05,7,2,0
213,2023-06,9,1,0
213,2023-07,9,0,0
213,2023-08,10,0,0
213,2023-09,10,2,0
213,2023-10,7,2,0
213,2023-11,10,1,0
213,2023-12,8,1,1
213,2024-01,9,1,0
213,2024-02,11,2,0
213,2024-03,10,0,1
213,2024-04,6,2,0
213,2024-05,9,1,0
213,2024-06,11,1,1
213,2024-07,7,1,1
213,2024-08,11,2,0
213,2024-09,7,1,0
213,2024-10,8,0,1
213,2024-11,9,1,0
213,2024-12,8,1,0
214,2023-01,0,0,0
214,2023-02,0,1,1
214,2023-03,0,0,0
214,2023-04,1,1,0
214,2023-05,0,1,0
214,2023-06,1,0,0
214,2023-07,0,0,0
214,2023-08,0,0,0
214,2023-09,1,1,0
214,2023-10,1,0,0
214,2023-11,1,2,0
214,2023-12,1,2,0
214,2024-01,0,0,0
214,2024-02,0,0,1
214,2024-03,1,0,0
214,2024-04,1,0,1
214,2024-05,1,1,1
214,2024-06,1,0,0
214,2024-07,0,0,0
214,2024-08,0,1,0
214,2024-09,1,1,1
214,2024-10,1,1,0
214,2024-11,0,0,0
214,2024-12,0,0,0
215,2023-01,9,2,0
215,2023-02,6,2,0
215,2023-03,10,2,0
215,2023-04,10,0,0
215,2023-05,10,1,0
215,2023-06,6,2,0
215,2023-07,9,2,0
215,2023-08,6,1,0
215,2023-09,9,1,1
215,2023-10,8,0,0
215,2023-11,10,2,0
215,2023-12,11,2,1
215,2024-01,8,2,1
215,2024-02,6,2,0
215,2024-03,9,2,0
215,2024-04,10,2,0
215,2024-05,10,1,1
215,2024-06,8,2,0
215,2024-07,10,2,0
215,2024-08,10,1,1
215,2024-09,9,1,0
215,2024-10,9,2,0
215,2024-11,6,1,1
215,2024-12,7,1,0
216,2023-01,3,0,1
216,2023-02,4,0,0
216,2023-03,3,0,0
216,2023-04,5,0,1
216,2023-05,3,0,1
216,2023-06,5,0,0
216,2023-07,5,1,0
216,2023-08,3,0,0
216,2023-09,4,0,0
216,2023-10,4,0,0
216,2023-11,5,1,1
216,2023-12,3,1,0
216,2024-01,2,0,0
216,2024-02,5,0,0
216,2024-03,2,0,0
216,2024-04,5,0,0
216,2024-05,3,1,0
216,2024-06,5,1,1
216,2024-07,2,0,0
216,2024-08,4,2,1
216,2024-09,2,1,0
216,2024-10,2,0,0
216,2024-11,3,0,0
216,2024-12,4,0,0
217,2023-01,3,1,0
217,2023-02,5,1,0
217,2023-03,2,1,0
217,2023-04,2,0,0
217,2023-05,5,0,1
217,2023-06,2,0,0
217,2023-07,4,0,0
217,2023-08,4,1,1
217,2023-09,3,1,0
217,2023-10,3,0,0
217,2023-11,3,0,0
217,2023-12,4,1,0
217,2024-01,2,0,0
217,2024-02,5,0,0
217,2024-03,5,0,1
217,2024-04,3,0,0
217,2024-05,5,1,0
217,2024-06,5,0,0
217,2024-07,4,0,0
217,2024-08,2,1,1
217,2024-09,3,0,0
217,2024-10,4,1,0
217,2024-11,3,0,0
217,2024-12,2,0,0
218,2023-01,2,1,0
218,2023-02,4,0,0
218,2023-03,5,0,0
218,2023-04,5,1,0
218,2023-05,4,0,0
218,2023-06,5,0,0
218,2023-07,3,1,0
218,2023-08,3,1,0
218,2023-09,2,1,0
218,2023-10,2,0,1
218,2023-11,4,1,0
218,2023-12,5,0,0
218,2024-01,4,1,0
218,2024-02,3,1,1
218,2024-03,5,1,1
218,2024-04,4,0,0
218,2024-05,5,2,0
218,2024-06,4,0,0
218,2024-07,4,0,0
218,2024-08,2,1,0
218,2024-09,2,0,0
218,2024-10,4,2,0
218,2024-11,2,0,1
218,2024-12,5,0,1
219,2023-01,11,2,1
219,2023-02,7,1,0
219,2023-03,11,1,1
219,2023-04,8,0,0
219,2023-05,9,2,0
219,2023-06,8,2,0
219,2023-07,10,1,0
219,2023-08,10,1,0
219,2023-09,8,1,1
219,2023-10,6,1,1
219,2023-11,10,1,1
219,2023-12,11,2,0
219,2024-01,7,0,0
219,2024-02,6,2,0
219,2024-03,10,2,0
219,2024-04,7,2,0
219,2024-05,8,0,0
219,2024-06,10,1,0
219,2024-07,7,0,0
219,2024-08,7,0,0
219,2024-09,8,1,0
219,2024-10,11,2,0
219,2024-11,7,1,0
219,2024-12,9,0,0
220,2023-01,2,1,0
220,2023-02,2,1,0
220,2023-03,2,0,0
220,2023-04,3,0,0
220,2023-05,2,0,0
220,2023-06,3,0,0
220,2023-07,3,0,0
220,2023-08,3,0,0
220,2023-09,2,1,0
220,2023-10,3,0,0
220,2023-11,5,0,0
220,2023-12,2,0,1
220,2024-01,4,0,0
220,2024-02,5,0,0
220,2024-03,4,0,0
220,2024-04,2,0,0
220,2024-05,5,0,0
220,2024-06,2,0,0
220,2024-07,3,0,0
220,2024-08,3,1,0
220,2024-09,3,0,0
220,2024-10,2,1,0
220,2024-11,4,1,0
220,2024-12,2,1,0
221,2023-01,3,0,0
221,2023-02,4,0,0
221,2023-03,2,0,0
221,2023-04,2,1,0
221,2023-05,4,1,0
221,2023-06,4,1,0
221,2023-07,4,0,0
221,2023-08,2,0,0
221,2023-09,5,0,0
221,2023-10,4,1,0
221,2023-11,3,0,1
221,2023-12,4,0,0
221,2024-01,4,0,0
221,2024-02,3,1,0
221,2024-03,3,1,1
221,2024-04,2,2,0
221,2024-05,5,0,0
221,2024-06,2,1,0
221,2024-07,4,0,0
221,2024-08,3,0,0
221,2024-09,3,0,0
221,2024-10,2,0,0
221,2024-11,2,1,0
221,2024-12,5,0,0
222,2023-01,7,0,0
222,2023-02,8,1,1
222,2023-03,11,1,0
222,2023-04,9,2,0
222,2023-05,11,2,0
222,2023-06,10,2,0
222,2023-07,6,2,1
222,2023-08,7,1,1
222,2023-09,8,2,1
222,2023-10,7,0,0
222,2023-11,8,1,0
222,2023-12,7,1,0
222,2024-01,11,2,0
222,2024-02,7,1,0
222,2024-03,10,2,0
222,2024-04,7,2,0
222,2024-05,8,1,0
222,2024-06,6,1,1
222,2024-07,9,1,0
222,2024-08,7,2,0
222,2024-09,8,2,0
222,2024-10,9,0,1
222,2024-11,8,1,0
222,2024-12,11,1,0
223,2023-01,4,1,0
223,2023-02,3,0,0
223,2023-03,3,0,0
223,2023-04,5,0,0
223,2023-05,5,0,0
223,2023-06,4,0,0
223,2023-07,4,0,0
223,2023-08,5,1,1
223,2023-09,5,0,0
223,2023-10,4,1,0
223,2023-11,5,0,0
223,2023-12,2,1,0
223,2024-01,5,0,0
223,2024-02,5,1,1
223,2024-03,5,0,0
223,2024-04,2,1,0
223,2024-05,5,1,0
223,2024-06,4,1,0
223,2024-07,5,1,0
223,2024-08,4,0,0
223,2024-09,4,1,1
223,2024-10,3,1,0
223,2024-11,3,0,0
223,2024-12,3,0,0
224,2023-01,6,1,1
224,2023-02,9,1,0
224,2023-03,9,1,1
224,2023-04,9,1,1
224,2023-05,9,2,1
224,2023-06,7,1,0
224,2023-07,10,2,1
224,2023-08,7,1,0
224,2023-09,6,2,1
224,2023-10,6,2,0
224,2023-11,6,2,0
224,2023-12,11,2,1
224,2024-01,8,2,1
224,2024-02,7,2,0
224,2024-03,10,0,0
224,2024-04,9,1,0
224,2024-05,9,0,0
224,2024-06,7,2,0
224,2024-07,7,1,0
224,2024-08,11,1,1
224,2024-09,9,1,1
224,2024-10,10,0,1
224,2024-11,9,1,0
224,2024-12,11,1,0
225,2023-01,4,1,0
225,2023-02,4,0,0
225,2023-03,3,0,0
225,2023-04,3,0,0
225,2023-05,5,0,0
225,2023-06,5,0,0
225,2023-07,2,0,1
225,2023-08,2,0,0
225,2023-09,2,0,0
225,2023-10,5,0,0
225,2023-11,2,1,0
225,2023-12,4,0,0
225,2024-01,4,0,0
225,2024-02,4,0,0
225,2024-03,4,0,0
225,2024-04,5,1,0
225,2024-05,2,1,0
225,2024-06,4,0,0
225,2024-07,5,1,1
225,2024-08,3,1,0
225,2024-09,4,1,0
225,2024-10,2,0,0
225,2024-11,5,0,1
225,2024-12,3,0,0
226,2023-01,11,2,0
226,2023-02,9,1,0
226,2023-03,10,2,0
226,2023-04,11,2,0
226,2023-05,9,1,0
226,2023-06,9,1,0
226,2023-07,7,1,0
226,2023-08,10,2,0
226,2023-09,9,1,0
226,2023-10,8,1,0
226,2023-11,11,2,0
226,2023-12,11,2,0
226,2024-01,8,2,0
226,2024-02,8,1,0
226,2024-03,6,1,1
226,2024-04,11,1,0
226,2024-05,7,1,0
226,2024-06,8,2,0
226,2024-07,7,0,1
226,2024-08,6,1,0
226,2024-09,8,1,0
226,2024-10,11,2,0
226,2024-11,9,2,1
226,2024-12,10,1,0
227,2023-01,7,2,0
227,2023-02,11,2,0
227,2023-03,7,2,0
227,2023-04,9,2,0
227,2023-05,10,2,0
227,2023-06,9,2,0
227,2023-07,11,2,0
227,2023-08,10,1,1
227,2023-09,10,1,0
227,2023-10,11,2,0
227,2023-11,6,0,1
227,2023-12,6,1,0
227,2024-01,9,0,0
227,2024-02,10,1,1
227,2024-03,7,2,1
227,2024-04,9,1,1
227,2024-05,9,1,0
227,2024-06,6,2,0
227,2024-07,7,0,1
227,2024-08,6,2,0
227,2024-09,7,1,0
227,2024-10,9,0,0
227,2024-11,6,0,0
227,2024-12,7,1,0
228,2023-01,11,1,0
228,2023-02,9,2,0
228,2023-03,9,1,0
228,2023-04,11,0,0
228,2023-05,6,0,0
228,2023-06,11,2,0
228,2023-07,11,1,0
228,2023-08,8,1,1
228,2023-09,11,1,1
228,2023-10,9,1,1
228,2023-11,6,1,0
228,2023-12,11,2,0
228,2024-01,10,1,0
228,2024-02,6,1,0
228,2024-03,10,1,0
228,2024-04,10,0,0
228,2024-05,11,2,0
228,2024-06,8,1,1
228,2024-07,9,2,1
228,2024-08,7,1,0
228,2024-09,11,2,0
228,2024-10,7,2,1
228,2024-11,9,2,0
228,2024-12,6,2,0
229,2023-01,2,0,0
229,2023-02,3,0,0
229,2023-03,4,0,0
229,2023-04,5,0,1
229,2023-05,2,0,1
229,2023-06,3,0,0
229,2023-07,3,1,0
229,2023-08,4,0,0
229,2023-09,2,0,0
229,2023-10,3,0,0
229,2023-11,2,0,0
229,2023-12,2,0,0
229,2024-01,4,0,0
229,2024-02,2,0,0
229,2024-03,3,0,0
229,2024-04,4,0,0
229,2024-05,4,1,0
229,2024-06,4,0,1
229,2024-07,3,1,0
229,2024-08,3,0,0
229,2024-09,5,0,0
229,2024-10,5,1,0
229,2024-11,2,0,0
229,2024-12,2,0,0
230,2023-01,6,1,1
230,2023-02,8,2,0
230,2023-03,8,1,1
230,2023-04,11,1,0
230,2023-05,6,2,0
230,2023-06,8,1,0
230,2023-07,6,0,1
230,2023-08,10,1,1
230,2023-09,6,0,0
230,2023-10,11,2,0
230,2023-11,8,2,1
230,2023-12,11,0,1
230,2024-01,10,2,1
230,2024-02,11,1,1
230,2024-03,9,2,1
230,2024-04,8,0,0
230,2024-05,11,1,1
230,2024-06,10,0,0
230,2024-07,10,2,0
230,2024-08,10,2,0
230,2024-09,10,1,1
230,2024-10,10,0,1
230,2024-11,11,1,0
230,2024-12,8,0,0
231,2023-01,6,1,0
231,2023-02,10,2,0
231,2023-03,9,2,0
231,2023-04,11,2,0
231,2023-05,6,2,0
231,2023-06,6,2,0
231,2023-07,11,1,1
231,2023-08,7,1,1
231,2023-09,6,2,0
231,2023-10,9,2,1
231,2023-11,9,1,0
231,2023-12,10,1,1
231,2024-01,9,0,1
231,2024-02,7,1,1
231,2024-03,7,2,0
231,2024-04,7,2,0
231,2024-05,8,0,1
231,2024-06,8,2,1
231,2024-07,9,1,0
231,2024-08,7,1,0
231,2024-09,11,0,0
231,2024-10,11,1,0
231,2024-11,11,1,0
231,2024-12,10,1,0
232,2023-01,0,0,0
232,2023-02,1,0,0
232,2023-03,0,1,0
232,2023-04,0,0,0
232,2023-05,1,0,1
232,2023-06,0,1,0
232,2023-07,0,1,0
232,2023-08,0,0,0
232,2023-09,0,0,0
232,2023-10,0,0,0
232,2023-11,0,0,0
232,2023-12,1,1,0
232,2024-01,0,0,0
232,2024-02,1,1,0
232,2024-03,1,0,0
232,2024-04,1,0,0
232,2024-05,1,0,0
232,2024-06,0,0,0
232,2024-07,1,1,0
232,2024-08,1,0,0
232,2024-09,0,1,0
232,2024-10,1,0,1
232,2024-11,0,0,0
232,2024-12,0,0,0
233,2023-01,11,1,1
233,2023-02,11,2,0
233,2023-03,6,1,1
233,2023-04,9,2,1
233,2023-05,6,2,0
233,2023-06,10,1,0
233,2023-07,10,0,0
233,2023-08,7,1,1
233,2023-09,9,1,0
233,2023-10,6,2,0
233,2023-11,10,1,0
233,2023-12,9,2,1
233,2024-01,8,0,0
233,2024-02,10,2,0
233,2024-03,9,1,0
233,2024-04,10,1,0
233,2024-05,10,2,0
233,2024-06,8,2,0
233,2024-07,6,1,1
233,2024-08,6,2,0
233,2024-09,6,0,0
233,2024-10,11,1,1
233,2024-11,11,0,1
233,2024-12,6,1,1
234,2023-01,2,1,0
234,2023-02,2,0,0
234,2023-03,2,0,0
234,2023-04,3,0,1
234,2023-05,5,0,0
234,2023-06,4,1,0
234,2023-07,5,1,0
234,2023-08,2,1,0
234,2023-09,4,0,0
234,2023-10,2,0,0
234,2023-11,3,1,0
234,2023-12,3,0,0
234,2024-01,2,0,0
234,2024-02,5,0,1
234,2024-03,3,1,0
234,2024-04,5,0,0
234,2024-05,2,1,0
234,2024-06,4,1,0
234,2024-07,3,1,0
234,2024-08,3,1,0
234,2024-09,4,1,1
234,2024-10,3,0,0
234,2024-11,2,0,0
234,2024-12,2,0,0
235,2023-01,2,1,0
235,2023-02,4,0,0
235,2023-03,5,0,0
235,2023-04,2,0,0
235,2023-05,5,0,0
235,2023-06,5,0,0
235,2023-07,3,0,0
235,2023-08,2,1,0
235,2023-09,3,0,0
235,2023-10,2,1,0
235,2023-11,3,1,0
235,2023-12,4,1,0
235,2024-01,2,1,0
235,2024-02,3,1,0
235,2024-03,2,0,0
235,2024-04,3,1,0
235,2024-05,4,0,0
235,2024-06,2,0,0
235,2024-07,2,0,0
235,2024-08,2,0,0
235,2024-09,3,2,0
235,2024-10,5,1,0
235,2024-11,2,1,1
235,2024-12,5,0,0
236,2023-01,5,0,0
236,2023-02,4,0,0
236,2023-03,5,1,0
236,2023-04,2,0,0
236,2023-05,4,0,0
236,2023-06,5,0,0
236,2023-07,5,0,0
236,2023-08,3,1,0
236,2023-09,5,0,1
236,2023-10,3,0,0
236,2023-11,2,0,0
236,2023-12,5,0,0
236,2024-01,4,1,0
236,2024-02,5,0,0
236,2024-03,4,0,0
236,2024-04,5,0,0
236,2024-05,2,1,0
236,2024-06,3,0,0
236,2024-07,2,0,0
236,2024-08,2,1,0
236,2024-09,2,0,0
236,2024-10,3,0,1
236,2024-11,2,0,0
236,2024-12,3,1,0
237,2023-01,3,2,0
237,2023-02,3,0,0
237,2023-03,4,0,1
237,2023-04,5,0,0
237,2023-05,3,0,0
237,2023-06,3,1,0
237,2023-07,2,1,0
237,2023-08,3,0,0
237,2023-09,4,1,0
237,2023-10,5,0,0
237,2023-11,5,0,0
237,2023-12,2,0,0
237,2024-01,2,0,0
237,2024-02,3,0,0
237,2024-03,3,0,0
237,2024-04,4,1,0
237,2024-05,3,1,0
237,2024-06,4,0,0
237,2024-07,3,0,0
237,2024-08,4,1,0
237,2024-09,3,1,0
237,2024-10,4,0,0
237,2024-11,5,0,0
237,2024-12,4,1,0
238,2023-01,10,2,0
238,2023-02,8,0,0
238,2023-03,6,2,0
238,2023-04,9,1,0
238,2023-05,8,2,0
238,2023-06,8,1,0
238,2023-07,7,2,0
238,2023-08,11,1,1
238,2023-09,10,0,1
238,2023-10,8,2,0
238,2023-11,11,1,0
238,2023-12,10,0,0
238,2024-01,6,2,0
238,2024-02,8,0,0
238,2024-03,10,1,0
238,2024-04,10,1,0
238,2024-05,7,2,0
238,2024-06,11,1,1
238,2024-07,11,1,0
238,2024-08,9,2,1
238,2024-09,6,1,0
238,2024-10,7,1,0
238,2024-11,11,2,0
238,2024-12,8,1,0
239,2023-01,4,0,0
239,2023-02,2,1,0
239,2023-03,2,0,0
239,2023-04,3,0,1
239,2023-05,2,0,0
239,2023-06,3,0,0
239,2023-07,2,0,0
239,2023-08,4,1,1
239,2023-09,2,0,0
239,2023-10,5,1,0
239,2023-11,5,1,1
239,2023-12,5,1,0
239,2024-01,4,0,0
239,2024-02,4,0,0
239,2024-03,5,0,0
239,2024-04,5,0,0
239,2024-05,3,1,0
239,2024-06,5,0,1
239,2024-07,5,1,0
239,2024-08,5,0,0
239,2024-09,5,0,0
239,2024-10,5,1,0
239,2024-11,3,1,1
239,2024-12,2,1,0
240,2023-01,6,0,0
240,2023-02,7,1,1
240,2023-03,10,2,1
240,2023-04,7,1,1
240,2023-05,8,1,0
240,2023-06,9,1,0
240,2023-07,11,1,0
240,2023-08,8,0,1
240,2023-09,9,2,0
240,2023-10,9,1,0
240,2023-11,9,1,0
240,2023-12,11,1,0
240,2024-01,6,2,0
240,2024-02,6,1,0
240,2024-03,8,1,0
240,2024-04,7,2,1
240,2024-05,10,1,1
240,2024-06,10,1,1
240,2024-07,9,0,1
240,2024-08,11,2,0
240,2024-09,8,2,0
240,2024-10,10,0,1
240,2024-11,9,2,0
240,2024-12,11,2,0
241,2023-01,4,2,0
241,2023-02,2,1,0
241,2023-03,5,0,0
241,2023-04,4,1,0
241,2023-05,5,1,0
241,2023-06,5,0,0
241,2023-07,2,1,0
241,2023-08,2,2,0
241,2023-09,4,0,0
241,2023-10,3,0,0
241,2023-11,4,0,0
241,2023-12,2,0,1
241,2024-01,5,1,0
241,2024-02,3,0,0
241,2024-03,3,0,0
241,2024-04,2,0,0
241,2024-05,3,0,0
241,2024-06,3,0,0
241,2024-07,3,0,0
241,2024-08,5,1,0
241,2024-09,3,0,0
241,2024-10,3,1,0
241,2024-11,3,0,0
241,2024-12,2,0,0
242,2023-01,7,1,0
242,2023-02,9,1,1
242,2023-03,6,2,0
242,2023-04,9,1,0
242,2023-05,11,1,0
242,2023-06,6,2,0
242,2023-07,11,2,0
242,2023-08,6,1,0
242,2023-09,7,1,0
242,2023-10,10,2,0
242,2023-11,7,1,0
242,2023-12,11,1,1
242,2024-01,8,0,0
242,2024-02,10,2,0
242,2024-03,9,2,1
242,2024-04,11,2,1
242,2024-05,7,1,0
242,2024-06,8,2,0
242,2024-07,8,2,0
242,2024-08,10,2,0
242,2024-09,9,2,1
242,2024-10,8,1,0
242,2024-11,9,0,0
242,2024-12,11,1,0
243,2023-01,4,0,0
243,2023-02,4,1,0
243,2023-03,3,0,0
243,2023-04,3,1,0
243,2023-05,4,0,0
243,2023-06,5,2,1
243,2023-07,5,0,0
243,2023-08,4,1,0
243,2023-09,2,0,0
243,2023-10,3,1,0
243,2023-11,2,0,0
243,2023-12,2,0,0
243,2024-01,4,0,0
243,2024-02,2,1,0
243,2024-03,4,2,0
243,2024-04,4,0,1
243,2024-05,2,1,0
243,2024-06,3,0,0
243,2024-07,3,0,0
243,2024-08,2,1,0
243,2024-09,3,0,0
243,2024-10,4,0,0
243,2024-11,2,1,0
243,2024-12,2,1,0
244,2023-01,0,2,0
244,2023-02,0,0,0
244,2023-03,1,1,0
244,2023-04,1,2,0
244,2023-05,1,1,0
244,2023-06,1,0,1
244,2023-07,0,0,0
244,2023-08,0,0,0
244,2023-09,1,1,0
244,2023-10,1,1,0
244,2023-11,1,1,0
244,2023-12,0,0,0
244,2024-01,1,0,0
244,2024-02,1,0,0
244,2024-03,0,1,0
244,2024-04,1,1,0
244,2024-05,1,0,0
244,2024-06,0,1,1
244,2024-07,0,0,0
244,2024-08,0,0,0
244,2024-09,0,0,0
244,2024-10,1,0,0
244,2024-11,1,1,0
244,2024-12,0,0,0
245,2023-01,7,2,0
245,2023-02,10,2,0
245,2023-03,11,1,1
245,2023-04,9,2,0
245,2023-05,8,1,1
245,2023-06,9,2,0
245,2023-07,9,1,0
245,2023-08,6,1,0
245,2023-09,9,2,0
245,2023-10,9,2,0
245,2023-11,8,1,0
245,2023-12,8,1,1
245,2024-01,9,1,1
245,2024-02,6,1,0
245,2024-03,7,2,1
245,2024-04,10,1,0
245,2024-05,10,1,1
245,2024-06,9,2,0
245,2024-07,10,1,1
245,2024-08,9,1,0
245,2024-09,11,2,0
245,2024-10,9,0,0
245,2024-11,11,0,0
245,2024-12,11,1,1
246,2023-01,6,1,0
246,2023-02,10,2,0
246,2023-03,11,1,1
246,2023-04,7,2,0
246,2023-05,9,2,0
246,2023-06,7,1,0
246,2023-07,10,1,1
246,2023-08,11,1,0
246,2023-09,7,2,1
246,2023-10,8,2,0
246,2023-11,6,1,0
246,2023-12,9,0,0
246,2024-01,7,2,1
246,2024-02,6,1,0
246,2024-03,10,2,0
246,2024-04,10,1,0
246,2024-05,9,1,0
246,2024-06,11,1,0
246,2024-07,9,2,0
246,2024-08,6,1,1
246,2024-09,8,2,0
246,2024-10,7,1,0
246,2024-11,8,0,0
246,2024-12,10,1,0
247,2023-01,5,1,0
247,2023-02,2,0,0
247,2023-03,5,1,0
247,2023-04,3,0,0
247,2023-05,4,0,0
247,2023-06,4,0,0
247,2023-07,3,0,0
247,2023-08,2,1,0
247,2023-09,3,0,0
247,2023-10,2,1,0
247,2023-11,2,0,0
247,2023-12,5,1,0
247,2024-01,5,0,0
247,2024-02,2,1,0
247,2024-03,5,1,0
247,2024-04,4,1,0
247,2024-05,4,0,0
247,2024-06,3,0,0
247,2024-07,2,0,0
247,2024-08,4,0,0
247,2024-09,2,1,0
247,2024-10,3,0,0
247,2024-11,5,0,0
247,2024-12,2,1,0
248,2023-01,2,1,0
248,2023-02,3,0,0
248,2023-03,4,0,0
248,2023-04,2,0,0
248,2023-05,3,0,0
248,2023-06,2,1,0
248,2023-07,5,0,0
248,2023-08,4,0,0
248,2023-09,3,1,0
248,2023-10,4,0,0
248,2023-11,2,0,0
248,2023-12,2,0,0
248,2024-01,2,0,0
248,2024-02,4,0,0
248,2024-03,4,1,0
248,2024-04,5,0,0
248,2024-05,5,1,0
248,2024-06,3,2,0
248,2024-07,5,1,1
248,2024-08,3,0,0
248,2024-09,4,0,0
248,2024-10,3,0,0
