MemberID,Month,Status
207,2023-02,Active
207,2023-03,Active
207,2023-04,Active
207,2023-05,Active
207,2023-06,Active
207,2023-07,Active
207,2023-08,Active
207,2023-09,Active
207,2023-10,Active
207,2023-11,Active
207,2023-12,Active
207,2024-01,Active
207,2024-02,Active
207,2024-03,Active
207,2024-04,Active
207,2024-05,Active
207,2024-06,Active
207,2024-07,Active
207,2024-08,Active
207,2024-09,Active
207,2024-10,Active
207,2024-11,Active
207,2024-12,Active
208,2023-01,Active
208,2023-02,Active
208,2023-03,Active
208,2023-04,Active
208,2023-05,Active
208,2023-06,Active
208,2023-07,Active
208,2023-08,Active
208,2023-09,Active
208,2023-10,Active
208,2023-11,Active
208,2023-12,Active
208,2024-01,Active
208,2024-02,Active
208,2024-03,Active
208,2024-04,Active
208,2024-05,Active
208,2024-06,Active
208,2024-07,Active
208,2024-08,Active
208,2024-09,Active
208,2024-10,Active
208,2024-11,Active
208,2024-12,Active
209,2023-01,Active
209,2023-02,Active
209,2023-03,Active
209,2023-04,Active
209,2023-05,Active
209,2023-06,Active
209,2023-07,Active
209,2023-08,Active
209,2023-09,Active
209,2023-10,Active
209,2023-11,Active
209,2023-12,Active
209,2024-01,Active
209,2024-02,Active
209,2024-03,Active
209,2024-04,Active
209,2024-05,Active
209,2024-06,Active
209,2024-07,Active
209,2024-08,Active
209,2024-09,Active
209,2024-10,Active
209,2024-11,Active
209,2024-12,Active
210,2023-01,At-Risk
210,2023-02,At-Risk
210,2023-03,At-Risk
210,2023-04,At-Risk
210,2023-05,Churned
210,2023-06,At-Risk
210,2023-07,At-Risk
210,2023-08,At-Risk
210,2023-09,At-Risk
210,2023-10,At-Risk
210,2023-11,At-Risk
210,2023-12,At-Risk
210,2024-01,Churned
210,2024-02,At-Risk
210,2024-03,At-Risk
210,2024-04,At-Risk
210,2024-05,At-Risk
210,2024-06,At-Risk
210,2024-07,At-Risk
210,2024-08,At-Risk
210,2024-09,Churned
210,2024-10,At-Risk
210,2024-11,At-Risk
210,2024-12,At-Risk
211,2023-01,Active
211,2023-02,Active
211,2023-03,Active
211,2023-04,Active
211,2023-05,Active
211,2023-06,Active
211,2023-07,Active
211,2023-08,Active
211,2023-09,Active
211,2023-10,Active
211,2023-11,Active
211,2023-12,Active
211,2024-01,Active
211,2024-02,Active
211,2024-03,Active
211,2024-04,Active
211,2024-05,Active
211,2024-06,Active
211,2024-07,Active
211,2024-08,Active
211,2024-09,Active
211,2024-10,Active
211,2024-11,Active
211,2024-12,Active
212,2023-01,Active
212,2023-02,Active
212,2023-03,Active
212,2023-04,Active
212,2023-05,Active
212,2023-06,Active
212,2023-07,Active
212,2023-08,Active
212,2023-09,Active
212,2023-10,Active
212,2023-11,Active
212,2023-12,Active
212,2024-01,Active
212,2024-02,Active
212,2024-03,Active
212,2024-04,Active
212,2024-05,Active
212,2024-06,Active
212,2024-07,Active
212,2024-08,Active
212,2024-09,Active
212,2024-10,Active
212,2024-11,Active
212,2024-12,Active
213,2023-01,Active
213,2023-02,Active
213,2023-03,Active
213,2023-04,Active
213,2023-05,Active
213,2023-06,Active
213,2023-07,Active
213,2023-08,Active
213,2023-09,Active
213,2023-10,Active
213,2023-11,Active
213,2023-12,Active
213,2024-01,Active
213,2024-02,Active
213,2024-03,Active
213,2024-04,Active
213,2024-05,Active
213,2024-06,Active
213,2024-07,Active
213,2024-08,Active
213,2024-09,Active
213,2024-10,Active
213,2024-11,Active
213,2024-12,Active
214,2023-01,At-Risk
214,2023-02,At-Risk
214,2023-03,Churned
214,2023-04,At-Risk
214,2023-05,Churned
214,2023-06,At-Risk
214,2023-07,Churned
214,2023-08,At-Risk
214,2023-09,At-Risk
214,2023-10,At-Risk
214,2023-11,At-Risk
214,2023-12,At-Risk
214,2024-01,At-Risk
214,2024-02,Churned
214,2024-03,At-Risk
214,2024-04,At-Risk
214,2024-05,At-Risk
214,2024-06,At-Risk
214,2024-07,At-Risk
214,2024-08,At-Risk
214,2024-09,At-Risk
214,2024-10,At-Risk
214,2024-11,At-Risk
214,2024-12,At-Risk
215,2023-01,Active
215,2023-02,Active
215,2023-03,Active
215,2023-04,Active
215,2023-05,Active
215,2023-06,Active
215,2023-07,Active
215,2023-08,Active
215,2023-09,Active
215,2023-10,Active
215,2023-11,Active
215,2023-12,Active
215,2024-01,Active
215,2024-02,Active
215,2024-03,Active
215,2024-04,Active
215,2024-05,Active
215,2024-06,Active
215,2024-07,Active
215,2024-08,Active
215,2024-09,Active
215,2024-10,Active
215,2024-11,Active
215,2024-12,Active
216,2023-01,Active
216,2023-02,Active
216,2023-03,Active
216,2023-04,Active
216,2023-05,Active
216,2023-06,Active
216,2023-07,Active
216,2023-08,Active
216,2023-09,Active
216,2023-10,Active
216,2023-11,Active
216,2023-12,Active
216,2024-01,Active
216,2024-02,Active
216,2024-03,Active
216,2024-04,Active
216,2024-05,Active
216,2024-06,Active
216,2024-07,Active
216,2024-08,Active
216,2024-09,Active
216,2024-10,Active
216,2024-11,Active
216,2024-12,Active
217,2023-01,Active
217,2023-02,Active
217,2023-03,Active
217,2023-04,Active
217,2023-05,Active
217,2023-06,Active
217,2023-07,Active
217,2023-08,Active
217,2023-09,Active
217,2023-10,Active
217,2023-11,Active
217,2023-12,Active
217,2024-01,Active
217,2024-02,Active
217,2024-03,Active
217,2024-04,Active
217,2024-05,Active
217,2024-06,Active
217,2024-07,Active
217,2024-08,Active
217,2024-09,Active
217,2024-10,Active
217,2024-11,Active
217,2024-12,Active
218,2023-01,Active
218,2023-02,Active
218,2023-03,Active
218,2023-04,Active
218,2023-05,Active
218,2023-06,Active
218,2023-07,Active
218,2023-08,Active
218,2023-09,Active
218,2023-10,Active
218,2023-11,Active
218,2023-12,Active
218,2024-01,Active
218,2024-02,Active
218,2024-03,Active
218,2024-04,Active
218,2024-05,Active
218,2024-06,Active
218,2024-07,Active
218,2024-08,Active
218,2024-09,Active
218,2024-10,Active
218,2024-11,Active
218,2024-12,Active
219,2023-01,Active
219,2023-02,Active
219,2023-03,Active
219,2023-04,Active
219,2023-05,Active
219,2023-06,Active
219,2023-07,Active
219,2023-08,Active
219,2023-09,Active
219,2023-10,Active
219,2023-11,Active
219,2023-12,Active
219,2024-01,Active
219,2024-02,Active
219,2024-03,Active
219,2024-04,Active
219,2024-05,Active
219,2024-06,Active
219,2024-07,Active
219,2024-08,Active
219,2024-09,Active
219,2024-10,Active
219,2024-11,Active
219,2024-12,Active
220,2023-01,Active
220,2023-02,Active
220,2023-03,Active
220,2023-04,Active
220,2023-05,Active
220,2023-06,Active
220,2023-07,Active
220,2023-08,Active
220,2023-09,Active
220,2023-10,Active
220,2023-11,Active
220,2023-12,Active
220,2024-01,Active
220,2024-02,Active
220,2024-03,Active
220,2024-04,Active
220,2024-05,Active
220,2024-06,Active
220,2024-07,Active
220,2024-08,Active
220,2024-09,Active
220,2024-10,Active
220,2024-11,Active
220,2024-12,Active
221,2023-01,Active
221,2023-02,Active
221,2023-03,Active
221,2023-04,Active
221,2023-05,Active
221,2023-06,Active
221,2023-07,Active
221,2023-08,Active
221,2023-09,Active
221,2023-10,Active
221,2023-11,Active
221,2023-12,Active
221,2024-01,Active
221,2024-02,Active
221,2024-03,Active
221,2024-04,Active
221,2024-05,Active
221,2024-06,Active
221,2024-07,Active
221,2024-08,Active
221,2024-09,Active
221,2024-10,Active
221,2024-11,Active
221,2024-12,Active
222,2023-01,Active
222,2023-02,Active
222,2023-03,Active
222,2023-04,Active
222,2023-05,Active
222,2023-06,Active
222,2023-07,Active
222,2023-08,Active
222,2023-09,Active
222,2023-10,Active
222,2023-11,Active
222,2023-12,Active
222,2024-01,Active
222,2024-02,Active
222,2024-03,Active
222,2024-04,Active
222,2024-05,Active
222,2024-06,Active
222,2024-07,Active
222,2024-08,Active
222,2024-09,Active
222,2024-10,Active
222,2024-11,Active
222,2024-12,Active
223,2023-01,Active
223,2023-02,Active
223,2023-03,Active
223,2023-04,Active
223,2023-05,Active
223,2023-06,Active
223,2023-07,Active
223,2023-08,Active
223,2023-09,Active
223,2023-10,Active
223,2023-11,Active
223,2023-12,Active
223,2024-01,Active
223,2024-02,Active
223,2024-03,Active
223,2024-04,Active
223,2024-05,Active
223,2024-06,Active
223,2024-07,Active
223,2024-08,Active
223,2024-09,Active
223,2024-10,Active
223,2024-11,Active
223,2024-12,Active
224,2023-01,Active
224,2023-02,Active
224,2023-03,Active
224,2023-04,Active
224,2023-05,Active
224,2023-06,Active
224,2023-07,Active
224,2023-08,Active
224,2023-09,Active
224,2023-10,Active
224,2023-11,Active
224,2023-12,Active
224,2024-01,Active
224,2024-02,Active
224,2024-03,Active
224,2024-04,Active
224,2024-05,Active
224,2024-06,Active
224,2024-07,Active
224,2024-08,Active
224,2024-09,Active
224,2024-10,Active
224,2024-11,Active
224,2024-12,Active
225,2023-01,Active
225,2023-02,Active
225,2023-03,Active
225,2023-04,Active
225,2023-05,Active
225,2023-06,Active
225,2023-07,Active
225,2023-08,Active
225,2023-09,Active
225,2023-10,Active
225,2023-11,Active
225,2023-12,Active
225,2024-01,Active
225,2024-02,Active
225,2024-03,Active
225,2024-04,Active
225,2024-05,Active
225,2024-06,Active
225,2024-07,Active
225,2024-08,Active
225,2024-09,Active
225,2024-10,Active
225,2024-11,Active
225,2024-12,Active
226,2023-01,Active
226,2023-02,Active
226,2023-03,Active
226,2023-04,Active
226,2023-05,Active
226,2023-06,Active
226,2023-07,Active
226,2023-08,Active
226,2023-09,Active
226,2023-10,Active
226,2023-11,Active
226,2023-12,Active
226,2024-01,Active
226,2024-02,Active
226,2024-03,Active
226,2024-04,Active
226,2024-05,Active
226,2024-06,Active
226,2024-07,Active
226,2024-08,Active
226,2024-09,Active
226,2024-10,Active
226,2024-11,Active
226,2024-12,Active
227,2023-01,Active
227,2023-02,Active
227,2023-03,Active
227,2023-04,Active
227,2023-05,Active
227,2023-06,Active
227,2023-07,Active
227,2023-08,Active
227,2023-09,Active
227,2023-10,Active
227,2023-11,Active
227,2023-12,Active
227,2024-01,Active
227,2024-02,Active
227,2024-03,Active
227,2024-04,Active
227,2024-05,Active
227,2024-06,Active
227,2024-07,Active
227,2024-08,Active
227,2024-09,Active
227,2024-10,Active
227,2024-11,Active
227,2024-12,Active
228,2023-01,Active
228,2023-02,Active
228,2023-03,Active
228,2023-04,Active
228,2023-05,Active
228,2023-06,Active
228,2023-07,Active
228,2023-08,Active
228,2023-09,Active
228,2023-10,Active
228,2023-11,Active
228,2023-12,Active
228,2024-01,Active
228,2024-02,Active
228,2024-03,Active
228,2024-04,Active
228,2024-05,Active
228,2024-06,Active
228,2024-07,Active
228,2024-08,Active
228,2024-09,Active
228,2024-10,Active
228,2024-11,Active
228,2024-12,Active
229,2023-01,Active
229,2023-02,Active
229,2023-03,Active
229,2023-04,Active
229,2023-05,Active
229,2023-06,Active
229,2023-07,Active
229,2023-08,Active
229,2023-09,Active
229,2023-10,Active
229,2023-11,Active
229,2023-12,Active
229,2024-01,Active
229,2024-02,Active
229,2024-03,Active
229,2024-04,Active
229,2024-05,Active
229,2024-06,Active
229,2024-07,Active
229,2024-08,Active
229,2024-09,Active
229,2024-10,Active
229,2024-11,Active
229,2024-12,Active
230,2023-01,Active
230,2023-02,Active
230,2023-03,Active
230,2023-04,Active
230,2023-05,Active
230,2023-06,Active
230,2023-07,Active
230,2023-08,Active
230,2023-09,Active
230,2023-10,Active
230,2023-11,Active
230,2023-12,Active
230,2024-01,Active
230,2024-02,Active
230,2024-03,Active
230,2024-04,Active
230,2024-05,Active
230,2024-06,Active
230,2024-07,Active
230,2024-08,Active
230,2024-09,Active
230,2024-10,Active
230,2024-11,Active
230,2024-12,Active
231,2023-01,Active
231,2023-02,Active
231,2023-03,Active
231,2023-04,Active
231,2023-05,Active
231,2023-06,Active
231,2023-07,Active
231,2023-08,Active
231,2023-09,Active
231,2023-10,Active
231,2023-11,Active
231,2023-12,Active
231,2024-01,Active
231,2024-02,Active
231,2024-03,Active
231,2024-04,Active
231,2024-05,Active
231,2024-06,Active
231,2024-07,Active
231,2024-08,Active
231,2024-09,Active
231,2024-10,Active
231,2024-11,Active
231,2024-12,Active
232,2023-01,At-Risk
232,2023-02,At-Risk
232,2023-03,At-Risk
232,2023-04,At-Risk
232,2023-05,At-Risk
232,2023-06,At-Risk
232,2023-07,At-Risk
232,2023-08,At-Risk
232,2023-09,At-Risk
232,2023-10,At-Risk
232,2023-11,At-Risk
232,2023-12,At-Risk
232,2024-01,At-Risk
232,2024-02,At-Risk
232,2024-03,At-Risk
232,2024-04,At-Risk
232,2024-05,At-Risk
232,2024-06,At-Risk
232,2024-07,At-Risk
232,2024-08,At-Risk
232,2024-09,Churned
232,2024-10,At-Risk
232,2024-11,At-Risk
232,2024-12,At-Risk
233,2023-01,Active
233,2023-02,Active
233,2023-03,Active
233,2023-04,Active
233,2023-05,Active
233,2023-06,Active
233,2023-07,Active
233,2023-08,Active
233,2023-09,Active
233,2023-10,Active
233,2023-11,Active
233,2023-12,Active
233,2024-01,Active
233,2024-02,Active
233,2024-03,Active
233,2024-04,Active
233,2024-05,Active
233,2024-06,Active
233,2024-07,Active
233,2024-08,Active
233,2024-09,Active
233,2024-10,Active
233,2024-11,Active
233,2024-12,Active
234,2023-01,Active
234,2023-02,Active
234,2023-03,Active
234,2023-04,Active
234,2023-05,Active
234,2023-06,Active
234,2023-07,Active
234,2023-08,Active
234,2023-09,Active
234,2023-10,Active
234,2023-11,Active
234,2023-12,Active
234,2024-01,Active
234,2024-02,Active
234,2024-03,Active
234,2024-04,Active
234,2024-05,Active
234,2024-06,Active
234,2024-07,Active
234,2024-08,Active
234,2024-09,Active
234,2024-10,Active
234,2024-11,Active
234,2024-12,Active
235,2023-01,Active
235,2023-02,Active
235,2023-03,Active
235,2023-04,Active
235,2023-05,Active
235,2023-06,Active
235,2023-07,Active
235,2023-08,Active
235,2023-09,Active
235,2023-10,Active
235,2023-11,Active
235,2023-12,Active
235,2024-01,Active
235,2024-02,Active
235,2024-03,Active
235,2024-04,Active
235,2024-05,Active
235,2024-06,Active
235,2024-07,Active
235,2024-08,Active
235,2024-09,Active
235,2024-10,Active
235,2024-11,Active
235,2024-12,Active
236,2023-01,Active
236,2023-02,Active
236,2023-03,Active
236,2023-04,Active
236,2023-05,Active
236,2023-06,Active
236,2023-07,Active
236,2023-08,Active
236,2023-09,Active
236,2023-10,Active
236,2023-11,Active
236,2023-12,Active
236,2024-01,Active
236,2024-02,Active
236,2024-03,Active
236,2024-04,Active
236,2024-05,Active
236,2024-06,Active
236,2024-07,Active
236,2024-08,Active
236,2024-09,Active
236,2024-10,Active
236,2024-11,Active
236,2024-12,Active
237,2023-01,Active
237,2023-02,Active
237,2023-03,Active
237,2023-04,Active
237,2023-05,Active
237,2023-06,Active
237,2023-07,Active
237,2023-08,Active
237,2023-09,Active
237,2023-10,Active
237,2023-11,Active
237,2023-12,Active
237,2024-01,Active
237,2024-02,Active
237,2024-03,Active
237,2024-04,Active
237,2024-05,Active
237,2024-06,Active
237,2024-07,Active
237,2024-08,Active
237,2024-09,Active
237,2024-10,Active
237,2024-11,Active
237,2024-12,Active
238,2023-01,Active
238,2023-02,Active
238,2023-03,Active
238,2023-04,Active
238,2023-05,Active
238,2023-06,Active
238,2023-07,Active
238,2023-08,Active
238,2023-09,Active
238,2023-10,Active
238,2023-11,Active
238,2023-12,Active
238,2024-01,Active
238,2024-02,Active
238,2024-03,Active
238,2024-04,Active
238,2024-05,Active
238,2024-06,Active
238,2024-07,Active
238,2024-08,Active
238,2024-09,Active
238,2024-10,Active
238,2024-11,Active
238,2024-12,Active
239,2023-01,Active
239,2023-02,Active
239,2023-03,Active
239,2023-04,Active
239,2023-05,Active
239,2023-06,Active
239,2023-07,Active
239,2023-08,Active
239,2023-09,Active
239,2023-10,Active
239,2023-11,Active
239,2023-12,Active
239,2024-01,Active
239,2024-02,Active
239,2024-03,Active
239,2024-04,Active
239,2024-05,Active
239,2024-06,Active
239,2024-07,Active
239,2024-08,Active
239,2024-09,Active
239,2024-10,Active
239,2024-11,Active
239,2024-12,Active
240,2023-01,Active
240,2023-02,Active
240,2023-03,Active
240,2023-04,Active
240,2023-05,Active
240,2023-06,Active
240,2023-07,Active
240,2023-08,Active
240,2023-09,Active
240,2023-10,Active
240,2023-11,Active
240,2023-12,Active
240,2024-01,Active
240,2024-02,Active
240,2024-03,Active
240,2024-04,Active
240,2024-05,Active
240,2024-06,Active
240,2024-07,Active
240,2024-08,Active
240,2024-09,Active
240,2024-10,Active
240,2024-11,Active
240,2024-12,Active
241,2023-01,Active
241,2023-02,Active
241,2023-03,Active
241,2023-04,Active
241,2023-05,Active
241,2023-06,Active
241,2023-07,Active
241,2023-08,Active
241,2023-09,Active
241,2023-10,Active
241,2023-11,Active
241,2023-12,Active
241,2024-01,Active
241,2024-02,Active
241,2024-03,Active
241,2024-04,Active
241,2024-05,Active
241,2024-06,Active
241,2024-07,Active
241,2024-08,Active
241,2024-09,Active
241,2024-10,Active
241,2024-11,Active
241,2024-12,Active
242,2023-01,Active
242,2023-02,Active
242,2023-03,Active
242,2023-04,Active
242,2023-05,Active
242,2023-06,Active
242,2023-07,Active
242,2023-08,Active
242,2023-09,Active
242,2023-10,Active
242,2023-11,Active
242,2023-12,Active
242,2024-01,Active
242,2024-02,Active
242,2024-03,Active
242,2024-04,Active
242,2024-05,Active
242,2024-06,Active
242,2024-07,Active
242,2024-08,Active
242,2024-09,Active
242,2024-10,Active
242,2024-11,Active
242,2024-12,Active
243,2023-01,Active
243,2023-02,Active
243,2023-03,Active
243,2023-04,Active
243,2023-05,Active
243,2023-06,Active
243,2023-07,Active
243,2023-08,Active
243,2023-09,Active
243,2023-10,Active
243,2023-11,Active
243,2023-12,Active
243,2024-01,Active
243,2024-02,Active
243,2024-03,Active
243,2024-04,Active
243,2024-05,Active
243,2024-06,Active
243,2024-07,Active
243,2024-08,Active
243,2024-09,Active
243,2024-10,Active
243,2024-11,Active
243,2024-12,Active
244,2023-01,At-Risk
244,2023-02,At-Risk
244,2023-03,At-Risk
244,2023-04,At-Risk
244,2023-05,At-Risk
244,2023-06,At-Risk
244,2023-07,At-Risk
244,2023-08,At-Risk
244,2023-09,At-Risk
244,2023-10,At-Risk
244,2023-11,At-Risk
244,2023-12,At-Risk
244,2024-01,At-Risk
244,2024-02,At-Risk
244,2024-03,At-Risk
244,2024-04,At-Risk
244,2024-05,At-Risk
244,2024-06,Churned
244,2024-07,At-Risk
244,2024-08,Churned
244,2024-09,At-Risk
244,2024-10,At-Risk
244,2024-11,At-Risk
244,2024-12,Churned
245,2023-01,Active
245,2023-02,Active
245,2023-03,Active
245,2023-04,Active
245,2023-05,Active
245,2023-06,Active
245,2023-07,Active
245,2023-08,Active
245,2023-09,Active
245,2023-10,Active
245,2023-11,Active
245,2023-12,Active
245,2024-01,Active
245,2024-02,Active
245,2024-03,Active
245,2024-04,Active
245,2024-05,Active
245,2024-06,Active
245,2024-07,Active
245,2024-08,Active
245,2024-09,Active
245,2024-10,Active
245,2024-11,Active
245,2024-12,Active
246,2023-01,Active
246,2023-02,Active
246,2023-03,Active
246,2023-04,Active
246,2023-05,Active
246,2023-06,Active
246,2023-07,Active
246,2023-08,Active
246,2023-09,Active
246,2023-10,Active
246,2023-11,Active
246,2023-12,Active
246,2024-01,Active
246,2024-02,Active
246,2024-03,Active
246,2024-04,Active
246,2024-05,Active
246,2024-06,Active
246,2024-07,Active
246,2024-08,Active
246,2024-09,Active
246,2024-10,Active
246,2024-11,Active
246,2024-12,Active
247,2023-01,Active
247,2023-02,Active
247,2023-03,Active
247,2023-04,Active
247,2023-05,Active
247,2023-06,Active
247,2023-07,Active
247,2023-08,Active
247,2023-09,Active
247,2023-10,Active
247,2023-11,Active
247,2023-12,Active
247,2024-01,Active
247,2024-02,Active
247,2024-03,Active
247,2024-04,Active
247,2024-05,Active
247,2024-06,Active
247,2024-07,Active
247,2024-08,Active
247,2024-09,Active
247,2024-10,Active
247,2024-11,Active
247,2024-12,Active
248,2023-01,Active
248,2023-02,Active
248,2023-03,Active
248,2023-04,Active
248,2023-05,Active
248,2023-06,Active
248,2023-07,Active
248,2023-08,Active
248,2023-09,Active
248,2023-10,Active
248,2023-11,Active
248,2023-12,Active
248,2024-01,Active
248,2024-02,Active
248,2024-03,Active
248,2024-04,Active
248,2024-05,Active
248,2024-06,Active
248,2024-07,Active
248,2024-08,Active
248,2024-09,Active
248,2024-10,Active
248,2024-11,Active
248,2024-12,Active
249,2023-01,Active
249,2023-02,Active
249,2023-03,Active
249,2023-04,Active
249,2023-05,Active
249,2023-06,Active
249,2023-07,Active
249,2023-08,Active
249,2023-09,Active
249,2023-10,Active
249,2023-11,Active
249,2023-12,Active
249,2024-01,Active
249,2024-02,Active
249,2024-03,Active
249,2024-04,Active
249,2024-05,Active
249,2024-06,Active
249,2024-07,Active
249,2024-08,Active
249,2024-09,Active
249,2024-10,Active
249,2024-11,Active
249,2024-12,Active
250,2023-01,At-Risk
250,2023-02,At-Risk
250,2023-03,Churned
250,2023-04,At-Risk
250,2023-05,At-Risk
250,2023-06,At-Risk
250,2023-07,At-Risk
250,2023-08,At-Risk
250,2023-09,At-Risk
250,2023-10,At-Risk
250,2023-11,At-Risk
250,2023-12,At-Risk
250,2024-01,At-Risk
250,2024-02,At-Risk
250,2024-03,At-Risk
250,2024-04,At-Risk
250,2024-05,At-Risk
250,2024-06,At-Risk
250,2024-07,At-Risk
250,2024-08,At-Risk
250,2024-09,At-Risk
250,2024-10,Churned
250,2024-11,At-Risk
250,2024-12,At-Risk
251,2023-01,Active
251,2023-02,Active
251,2023-03,Active
251,2023-04,Active
251,2023-05,Active
251,2023-06,Active
251,2023-07,Active
251,2023-08,Active
251,2023-09,Active
251,2023-10,Active
251,2023-11,Active
251,2023-12,Active
251,2024-01,Active
251,2024-02,Active
251,2024-03,Active
251,2024-04,Active
251,2024-05,Active
251,2024-06,Active
251,2024-07,Active
251,2024-08,Active
251,2024-09,Active
251,2024-10,Active
251,2024-11,Active
251,2024-12,Active
252,2023-01,Active
252,2023-02,Active
252,2023-03,Active
252,2023-04,Active
252,2023-05,Active
252,2023-06,Active
252,2023-07,Active
252,2023-08,Active
252,2023-09,Active
252,2023-10,Active
252,2023-11,Active
252,2023-12,Active
252,2024-01,Active
252,2024-02,Active
252,2024-03,Active
252,2024-04,Active
252,2024-05,Active
252,2024-06,Active
252,2024-07,Active
252,2024-08,Active
252,2024-09,Active
252,2024-10,Active
252,2024-11,Active
252,2024-12,Active
253,2023-01,Active
253,2023-02,Active
253,2023-03,Active
253,2023-04,Active
253,2023-05,Active
253,2023-06,Active
253,2023-07,Active
253,2023-08,Active
253,2023-09,Active
253,2023-10,Active
253,2023-11,Active
253,2023-12,Active
253,2024-01,Active
253,2024-02,Active
253,2024-03,Active
253,2024-04,Active
253,2024-05,Active
253,2024-06,Active
253,2024-07,Active
253,2024-08,Active
253,2024-09,Active
253,2024-10,Active
253,2024-11,Active
253,2024-12,Active
254,2023-01,Active
254,2023-02,Active
254,2023-03,Active
254,2023-04,Active
254,2023-05,Active
254,2023-06,Active
254,2023-07,Active
254,2023-08,Active
254,2023-09,Active
254,2023-10,Active
254,2023-11,Active
254,2023-12,Active
254,2024-01,Active
254,2024-02,Active
254,2024-03,Active
254,2024-04,Active
254,2024-05,Active
254,2024-06,Active
254,2024-07,Active
254,2024-08,Active
254,2024-09,Active
254,2024-10,Active
254,2024-11,Active
254,2024-12,Active
255,2023-01,Active
255,2023-02,Active
255,2023-03,Active
255,2023-04,Active
255,2023-05,Active
255,2023-06,Active
255,2023-07,Active
255,2023-08,Active
255,2023-09,Active
255,2023-10,Active
255,2023-11,Active
255,2023-12,Active
255,2024-01,Active
255,2024-02,Active
255,2024-03,Active
255,2024-04,Active
255,2024-05,Active
255,2024-06,Active
255,2024-07,Active
255,2024-08,Active
255,2024-09,Active
255,2024-10,Active
255,2024-11,Active
255,2024-12,Active
256,2023-01,Active
256,2023-02,Active
256,2023-03,Active
256,2023-04,Active
256,2023-05,Active
256,2023-06,Active
256,2023-07,Active
256,2023-08,Active
256,2023-09,Active
256,2023-10,Active
256,2023-11,Active
256,2023-12,Active
256,2024-01,Active
256,2024-02,Active
256,2024-03,Active
256,2024-04,Active
256,2024-05,Active
256,2024-06,Active
256,2024-07,Active
256,2024-08,Active
256,2024-09,Active
256,2024-10,Active
256,2024-11,Active
256,2024-12,Active
257,2023-01,Active
257,2023-02,Active
257,2023-03,Active
257,2023-04,Active
257,2023-05,Active
257,2023-06,Active
257,2023-07,Active
257,2023-08,Active
257,2023-09,Active
257,2023-10,Active
257,2023-11,Active
257,2023-12,Active
257,2024-01,Active
257,2024-02,Active
257,2024-03,Active
257,2024-04,Active
257,2024-05,Active
257,2024-06,Active
257,2024-07,Active
257,2024-08,Active
257,2024-09,Active
257,2024-10,Active
257,2024-11,Active
257,2024-12,Active
258,2023-01,Active
258,2023-02,Active
258,2023-03,Active
258,2023-04,Active
258,2023-05,Active
258,2023-06,Active
258,2023-07,Active
258,2023-08,Active
258,2023-09,Active
258,2023-10,Active
258,2023-11,Active
258,2023-12,Active
258,2024-01,Active
258,2024-02,Active
258,2024-03,Active
258,2024-04,Active
258,2024-05,Active
258,2024-06,Active
258,2024-07,Active
258,2024-08,Active
258,2024-09,Active
258,2024-10,Active
258,2024-11,Active
258,2024-12,Active
259,2023-01,Active
259,2023-02,Active
259,2023-03,Active
259,2023-04,Active
259,2023-05,Active
259,2023-06,Active
259,2023-07,Active
259,2023-08,Active
259,2023-09,Active
259,2023-10,Active
259,2023-11,Active
259,2023-12,Active
259,2024-01,Active
259,2024-02,Active
259,2024-03,Active
259,2024-04,Active
259,2024-05,Active
259,2024-06,Active
259,2024-07,Active
259,2024-08,Active
259,2024-09,Active
259,2024-10,Active
259,2024-11,Active
259,2024-12,Active
260,2023-01,At-Risk
260,2023-02,At-Risk
260,2023-03,Churned
260,2023-04,At-Risk
260,2023-05,At-Risk
260,2023-06,At-Risk
260,2023-07,At-Risk
260,2023-08,At-Risk
260,2023-09,Churned
260,2023-10,At-Risk
260,2023-11,At-Risk
260,2023-12,At-Risk
260,2024-01,At-Risk
260,2024-02,At-Risk
260,2024-03,At-Risk
260,2024-04,Churned
260,2024-05,At-Risk
260,2024-06,At-Risk
260,2024-07,At-Risk
260,2024-08,At-Risk
260,2024-09,At-Risk
260,2024-10,At-Risk
260,2024-11,At-Risk
260,2024-12,At-Risk
261,2023-01,Active
261,2023-02,Active
261,2023-03,Active
261,2023-04,Active
261,2023-05,Active
261,2023-06,Active
261,2023-07,Active
261,2023-08,Active
261,2023-09,Active
261,2023-10,Active
261,2023-11,Active
261,2023-12,Active
261,2024-01,Active
261,2024-02,Active
261,2024-03,Active
261,2024-04,Active
261,2024-05,Active
261,2024-06,Active
261,2024-07,Active
261,2024-08,Active
261,2024-09,Active
261,2024-10,Active
261,2024-11,Active
261,2024-12,Active
262,2023-01,Active
262,2023-02,Active
262,2023-03,Active
262,2023-04,Active
262,2023-05,Active
262,2023-06,Active
262,2023-07,Active
262,2023-08,Active
262,2023-09,Active
262,2023-10,Active
262,2023-11,Active
262,2023-12,Active
262,2024-01,Active
262,2024-02,Active
262,2024-03,Active
262,2024-04,Active
262,2024-05,Active
262,2024-06,Active
262,2024-07,Active
262,2024-08,Active
262,2024-09,Active
262,2024-10,Active
262,2024-11,Active
262,2024-12,Active
263,2023-01,At-Risk
263,2023-02,At-Risk
263,2023-03,At-Risk
263,2023-04,At-Risk
263,2023-05,At-Risk
263,2023-06,At-Risk
263,2023-07,At-Risk
263,2023-08,At-Risk
263,2023-09,At-Risk
263,2023-10,At-Risk
263,2023-11,At-Risk
263,2023-12,At-Risk
